1.78725     3.67615     0.98243
1.79567     3.69602     0.983908
1.80415     3.71598     0.985414
1.81267     3.73604     0.986948
1.82124     3.75619     0.98851
1.82987     3.77643     0.9901
1.83855     3.79676     0.991719
1.84727     3.81719     0.993366
1.85606     3.83772     0.995043
1.86489     3.85833     0.99675
1.87378     3.87905     0.998486
1.88271     3.89986     1.00025
1.89171     3.92077     1.00205
1.90075     3.94177     1.00388
1.90985     3.96288     1.00573
1.919     3.98408     1.00762
1.9282     4.00538     1.00954
1.93746     4.02678     1.0115
1.94678     4.04828     1.01348
1.95614     4.06988     1.0155
1.96557     4.09158     1.01755
1.97504     4.11338     1.01963
1.98457     4.13529     1.02175
1.99416     4.1573     1.0239
2.0038     4.17941     1.02609
2.0135     4.20163     1.02831
2.02325     4.22395     1.03056
2.03306     4.24638     1.03285
2.04292     4.26891     1.03517
2.05285     4.29155     1.03753
2.06282     4.3143     1.03993
2.07286     4.33715     1.04236
2.08295     4.36011     1.04483
2.0931     4.38318     1.04734
2.10331     4.40636     1.04989
2.11357     4.42965     1.05247
2.1239     4.45305     1.05509
2.13428     4.47656     1.05775
2.14472     4.50019     1.06045
2.15521     4.52392     1.06319
2.16577     4.54777     1.06596
2.17639     4.57173     1.06878
2.18706     4.59581     1.07164
2.1978     4.62     1.07454
2.20859     4.6443     1.07748
2.21945     4.66872     1.08047
2.23037     4.69326     1.08349
2.24134     4.71791     1.08656
2.25238     4.74269     1.08967
2.26348     4.76758     1.09283
2.27464     4.79259     1.09603
2.28586     4.81771     1.09927
2.29714     4.84296     1.10256
2.30849     4.86833     1.10589
2.3199     4.89382     1.10927
2.33137     4.91943     1.1127
2.3429     4.94517     1.11617
2.3545     4.97103     1.11969
2.36616     4.99701     1.12326
2.37789     5.02311     1.12687
2.38967     5.04934     1.13054
2.40153     5.0757     1.13425
2.41344     5.10218     1.13801
2.42543     5.12879     1.14182
2.43747     5.15553     1.14569
2.44959     5.18239     1.1496
2.46177     5.20939     1.15356
2.47401     5.23651     1.15758
2.48632     5.26376     1.16165
2.4987     5.29114     1.16577
2.51114     5.31866     1.16995
2.52366     5.3463     1.17418
2.53623     5.37408     1.17846
2.54888     5.402     1.1828
2.5616     5.43004     1.1872
2.57438     5.45822     1.19165
2.58723     5.48654     1.19616
2.60015     5.51499     1.20072
2.61314     5.54357     1.20535
2.6262     5.5723     1.21003
2.63933     5.60116     1.21477
2.65253     5.63016     1.21957
2.66579     5.6593     1.22443
2.67913     5.68858     1.22935
2.69255     5.71799     1.23433
2.70603     5.74755     1.23938
2.71958     5.77725     1.24449
2.73321     5.8071     1.24966
2.7469     5.83708     1.25489
2.76068     5.86721     1.26019
2.77452     5.89749     1.26556
2.78844     5.9279     1.27099
2.80243     5.95847     1.27648
2.81649     5.98918     1.28205
2.83063     6.02003     1.28768
2.84484     6.05104     1.29338
2.85913     6.08219     1.29915
2.87349     6.11349     1.30499
2.88793     6.14494     1.3109
2.90244     6.17654     1.31688
2.91703     6.20829     1.32293
2.9317     6.24019     1.32906
2.94644     6.27225     1.33526
2.96126     6.30445     1.34153
2.97616     6.33682     1.34788
2.99113     6.36933     1.3543
3.00618     6.402     1.3608
3.02132     6.43482     1.36737
3.03653     6.4678     1.37403
3.05182     6.50094     1.38076
3.06719     6.53424     1.38757
3.08264     6.56769     1.39446
3.09816     6.6013     1.40144
3.11377     6.63507     1.40849
3.12947     6.669     1.41563
3.14524     6.7031     1.42285
3.16109     6.73735     1.43015
3.17703     6.77176     1.43754
3.19304     6.80634     1.44502
3.20914     6.84108     1.45258
3.22533     6.87599     1.46023
3.2416     6.91106     1.46797
3.25795     6.9463     1.47579
3.27438     6.9817     1.48371
3.2909     7.01727     1.49172
3.3075     7.05301     1.49982
3.32419     7.08891     1.50801
3.34097     7.12498     1.5163
3.35783     7.16123     1.52468
3.37478     7.19764     1.53315
3.39181     7.23422     1.54173
3.40893     7.27098     1.5504
3.42614     7.30791     1.55917
3.44344     7.34501     1.56803
3.46082     7.38228     1.577
3.47829     7.41973     1.58607
3.49586     7.45736     1.59524
3.51351     7.49515     1.60452
3.53125     7.53313     1.6139
3.54908     7.57128     1.62338
3.567     7.60961     1.63297
3.58501     7.64812     1.64267
3.60312     7.68681     1.65248
3.62131     7.72567     1.66239
3.6396     7.76472     1.67242
3.65798     7.80394     1.68256
3.67645     7.84335     1.69281
3.69502     7.88294     1.70318
